Sell;182;08.05.2022 10:00:00;356,37;356,170;0;01.01.0001 0:00:00;0;0;08.05.2022 10:15:00;01.01.0001 0:00:00;
Sell;183;08.05.2022 12:45:00;355,40;356;0;01.01.0001 0:00:00;0;0;08.05.2022 13:15:00;01.01.0001 0:00:00;
Sell;184;08.05.2022 13:45:00;353,33;354;0;01.01.0001 0:00:00;0;0;08.05.2022 14:00:00;01.01.0001 0:00:00;
Sell;185;08.05.2022 17:00:00;354,48;352;0;01.01.0001 0:00:00;0;0;08.05.2022 17:15:00;01.01.0001 0:00:00;
Buy;186;08.05.2022 19:00:00;358,83;281,99;0;01.01.0001 0:00:00;0;0;07.06.2022 4:30:00;01.01.0001 0:00:00;
Buy;8957;10.04.2022 4:00:00;427,58;369,27;0;01.01.0001 0:00:00;0;0;07.05.2022 21:45:00;01.01.0001 0:00:00;
Buy;12;04.10.2022 17:30:00;425,77;369,27;0;01.01.0001 0:00:00;0;0;05.07.2022 21:45:00;01.01.0001 0:00:00;
Sell;167;05.07.2022 22:45:00;363,13;362;0;01.01.0001 0:00:00;0;0;05.07.2022 23:00:00;01.01.0001 0:00:00;
Sell;168;05.08.2022 1:45:00;362,40;360;0;01.01.0001 0:00:00;0;0;05.08.2022 2:15:00;01.01.0001 0:00:00;
Sell;169;05.08.2022 2:45:00;356,68;358;0;01.01.0001 0:00:00;0;0;05.08.2022 3:00:00;01.01.0001 0:00:00;
Sell;170;05.08.2022 8:15:00;357,82;359;0;01.01.0001 0:00:00;0;0;05.08.2022 8:30:00;01.01.0001 0:00:00;
Sell;171;05.08.2022 9:30:00;357,52;358;0;01.01.0001 0:00:00;0;0;05.08.2022 9:45:00;01.01.0001 0:00:00;
Sell;172;05.08.2022 10:00:00;356,37;356,170;0;01.01.0001 0:00:00;0;0;05.08.2022 10:15:00;01.01.0001 0:00:00;
Sell;173;05.08.2022 12:45:00;355,40;356;0;01.01.0001 0:00:00;0;0;05.08.2022 13:15:00;01.01.0001 0:00:00;
Sell;174;05.08.2022 13:45:00;353,33;354;0;01.01.0001 0:00:00;0;0;05.08.2022 14:00:00;01.01.0001 0:00:00;
Sell;175;05.08.2022 17:00:00;354,48;352;0;01.01.0001 0:00:00;0;0;05.08.2022 17:15:00;01.01.0001 0:00:00;
Sell;6;11.04.2022 2:30:00;413,69;412;0;01.01.0001 0:00:00;0;0;11.04.2022 3:00:00;01.01.0001 0:00:00;
Sell;8;11.04.2022 9:15:00;414,20;407;0;01.01.0001 0:00:00;0;0;11.04.2022 10:15:00;01.01.0001 0:00:00;
Sell;9;11.04.2022 10:30:00;405,00;406;0;01.01.0001 0:00:00;0;0;11.04.2022 10:45:00;01.01.0001 0:00:00;
Sell;10;11.04.2022 11:15:00;404,01;404;0;01.01.0001 0:00:00;0;0;11.04.2022 11:45:00;01.01.0001 0:00:00;
Sell;11;11.04.2022 12:00:00;402,08;404;0;01.01.0001 0:00:00;0;0;11.04.2022 12:15:00;01.01.0001 0:00:00;
Sell;13;11.04.2022 13:00:00;401,92;402;0;01.01.0001 0:00:00;0;0;11.04.2022 13:30:00;01.01.0001 0:00:00;
Sell;15;11.04.2022 14:45:00;399,70;402;0;01.01.0001 0:00:00;0;0;11.04.2022 15:00:00;01.01.0001 0:00:00;
Sell;16;11.04.2022 15:45:00;399,63;400;0;01.01.0001 0:00:00;0;0;11.04.2022 16:15:00;01.01.0001 0:00:00;
Sell;17;11.04.2022 16:30:00;397,61;400;0;01.01.0001 0:00:00;0;0;11.04.2022 16:45:00;01.01.0001 0:00:00;
Sell;19;11.04.2022 19:15:00;398,79;399;0;01.01.0001 0:00:00;0;0;11.04.2022 19:45:00;01.01.0001 0:00:00;
Sell;20;11.04.2022 20:00:00;396,32;397;0;01.01.0001 0:00:00;0;0;11.04.2022 20:15:00;01.01.0001 0:00:00;
Sell;21;11.04.2022 21:30:00;394,51;394;0;01.01.0001 0:00:00;0;0;11.04.2022 21:45:00;01.01.0001 0:00:00;
Sell;22;11.04.2022 22:00:00;391,71;393;0;01.01.0001 0:00:00;0;0;11.04.2022 22:15:00;01.01.0001 0:00:00;
Sell;23;12.04.2022 2:30:00;392,54;394;0;01.01.0001 0:00:00;0;0;12.04.2022 2:45:00;01.01.0001 0:00:00;
Buy;24;12.04.2022 4:00:00;398,34;366,60;0;01.01.0001 0:00:00;0;0;07.05.2022 21:45:00;01.01.0001 0:00:00;
Sell;22;04.11.2022 9:15:00;414,20;407;0;01.01.0001 0:00:00;0;0;04.11.2022 10:15:00;01.01.0001 0:00:00;
Sell;23;04.11.2022 10:30:00;405,00;406;0;01.01.0001 0:00:00;0;0;04.11.2022 10:45:00;01.01.0001 0:00:00;
Sell;24;04.11.2022 11:15:00;404,01;404;0;01.01.0001 0:00:00;0;0;04.11.2022 11:45:00;01.01.0001 0:00:00;
Sell;25;04.11.2022 12:00:00;402,08;404;0;01.01.0001 0:00:00;0;0;04.11.2022 12:15:00;01.01.0001 0:00:00;
Sell;26;04.11.2022 13:00:00;401,92;402;0;01.01.0001 0:00:00;0;0;04.11.2022 13:30:00;01.01.0001 0:00:00;
Sell;27;04.11.2022 14:45:00;399,70;402;0;01.01.0001 0:00:00;0;0;04.11.2022 15:00:00;01.01.0001 0:00:00;
Sell;28;04.11.2022 15:45:00;399,63;400;0;01.01.0001 0:00:00;0;0;04.11.2022 16:15:00;01.01.0001 0:00:00;
Sell;29;04.11.2022 16:30:00;397,61;400;0;01.01.0001 0:00:00;0;0;04.11.2022 16:45:00;01.01.0001 0:00:00;
Sell;30;04.11.2022 19:15:00;398,79;399;0;01.01.0001 0:00:00;0;0;04.11.2022 19:45:00;01.01.0001 0:00:00;
Sell;31;04.11.2022 20:00:00;396,32;397;0;01.01.0001 0:00:00;0;0;04.11.2022 20:15:00;01.01.0001 0:00:00;
Sell;32;04.11.2022 21:30:00;394,51;394;0;01.01.0001 0:00:00;0;0;04.11.2022 21:45:00;01.01.0001 0:00:00;
Sell;33;04.11.2022 22:00:00;391,71;393;0;01.01.0001 0:00:00;0;0;04.11.2022 22:15:00;01.01.0001 0:00:00;
